LISEM total flow and sed output file for point 33
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.254,0.115,0.000,0.000
0.0027778,15.200,14.893,1.008,1.271,0.209,114.741
0.0055556,15.200,37.998,2.217,3.336,0.183,42.183
0.0083333,11.300,70.538,3.344,3.452,0.489,69.798
0.0111111,11.300,127.229,4.657,12.030,0.264,26.757
0.0138889,11.300,229.580,6.190,10.921,1.060,82.120
0.0166667,10.200,400.530,7.779,32.714,0.303,19.112
0.0194444,10.200,671.845,9.626,34.385,4.203,218.055
0.0222222,0.000,966.902,9.460,68.394,0.218,11.449
0.0250000,0.000,1296.639,9.381,116.398,4.034,213.316
0.0277778,0.000,1614.718,9.357,115.746,0.000,0.000
0.0305556,0.000,1887.691,9.359,247.142,4.007,212.351
0.0333333,0.000,2101.249,9.364,208.815,0.000,0.000
0.0361111,0.000,2252.206,9.356,270.744,4.091,216.891
0.0388889,0.000,2345.141,9.320,334.169,0.000,0.000
0.0416667,0.000,2391.748,9.248,319.373,4.146,221.862
0.0444444,0.000,2405.598,9.132,378.998,0.000,0.000
0.0472222,0.000,2396.131,8.972,335.787,4.132,226.586
0.0500000,0.000,2367.283,8.769,414.809,0.000,0.000
0.0527778,0.000,2320.194,8.528,329.669,4.003,228.745
0.0555556,0.000,2256.331,8.256,384.398,0.000,0.000
0.0583333,0.000,2178.709,7.962,297.170,3.846,232.425
0.0611111,0.000,2091.400,7.654,382.833,0.000,0.000
0.0638889,0.000,1998.536,7.337,139.599,3.641,235.319
0.0666667,0.000,1903.597,7.020,373.225,0.000,0.000
0.0694444,0.000,1809.153,6.707,89.943,3.413,237.536
0.0722222,0.000,1716.904,6.401,445.709,0.000,0.000
0.0750000,0.000,1627.878,6.106,75.433,3.180,239.213
0.0777778,0.000,1542.632,5.823,395.804,0.000,0.000
0.0805556,0.000,1461.430,5.552,64.376,2.954,240.479
0.0833333,0.000,1384.369,5.296,361.203,0.000,0.000
0.0861111,0.000,1311.452,5.053,56.110,2.742,241.437
0.0888889,0.000,1242.630,4.823,324.044,0.000,0.000
0.0916667,0.000,1177.818,4.607,49.047,2.546,242.164
0.0944444,0.000,1116.905,4.403,279.100,0.000,0.000
0.0972222,0.000,1059.752,4.211,43.525,2.367,242.715
0.1000000,0.000,1006.200,4.031,244.698,0.000,0.000
0.1027778,0.000,956.071,3.861,38.822,2.204,243.132
0.1055556,0.000,909.178,3.701,216.144,0.000,0.000
0.1083333,0.000,865.323,3.550,34.339,2.056,243.441
0.1111111,0.000,824.311,3.408,187.345,0.000,0.000
0.1138889,0.000,785.947,3.274,37.786,1.922,243.665
0.1166667,0.000,750.044,3.147,162.025,0.000,0.000
0.1194444,0.000,716.423,3.028,33.767,1.801,243.819
0.1222222,0.000,684.916,2.915,122.650,0.000,0.000
0.1250000,0.000,655.364,2.808,33.418,1.609,232.259
0.1277778,0.000,627.622,2.707,78.976,0.000,0.000
0.1305556,0.000,601.555,2.611,78.906,1.513,232.329
0.1333333,0.000,577.036,2.521,71.917,0.000,0.000
0.1361111,0.000,553.953,2.435,70.127,1.426,232.359
0.1388889,0.000,532.199,2.353,66.305,0.000,0.000
0.1416667,0.000,511.678,2.275,60.802,0.816,138.796
0.1444444,0.000,492.303,2.201,61.684,0.000,0.000
0.1472222,0.000,473.991,2.131,50.845,0.767,137.985
0.1500000,0.000,456.669,2.064,57.432,0.000,0.000
0.1527778,0.000,440.268,2.000,44.526,0.723,137.171
0.1555556,0.000,424.726,1.939,53.808,0.000,0.000
0.1583333,0.000,409.986,1.881,38.978,0.682,136.356
0.1611111,0.000,395.995,1.826,50.528,0.000,0.000
0.1638889,0.000,382.703,1.772,33.025,0.382,80.332
0.1666667,0.000,370.067,1.722,47.462,0.000,0.000
0.1694444,0.000,358.044,1.673,29.491,0.359,79.481
0.1722222,0.000,346.596,1.626,43.687,0.000,0.000
0.1750000,0.000,335.687,1.582,27.290,0.176,40.788
0.1777778,0.000,325.286,1.539,38.230,0.000,0.000
0.1805556,0.000,315.361,1.498,27.862,0.165,40.192
0.1833333,0.000,305.885,1.459,36.224,0.000,0.000
0.1861111,0.000,296.830,1.421,25.389,0.156,39.609
0.1888889,0.000,288.173,1.384,33.994,0.000,0.000
0.1916667,0.000,279.890,1.349,20.798,0.147,39.037
0.1944444,0.000,271.962,1.316,31.926,0.000,0.000
0.1972222,0.000,264.368,1.283,17.748,0.138,38.477
0.2000000,0.000,257.089,1.252,30.060,0.000,0.000
0.2027778,0.000,250.109,1.222,16.046,0.131,37.928
0.2055556,0.000,243.411,1.193,28.393,0.000,0.000
0.2083333,0.000,236.981,1.165,14.451,0.124,37.390
0.2111111,0.000,230.804,1.138,26.966,0.000,0.000
0.2138889,0.000,224.868,1.112,12.386,0.117,36.864
0.2166667,0.000,219.160,1.087,25.774,0.000,0.000
0.2194444,0.000,213.668,1.063,7.160,0.111,36.348
0.2222222,0.000,208.383,1.039,28.585,0.000,0.000
0.2250000,0.000,203.293,1.016,6.837,0.105,35.843
0.2277778,0.000,198.389,0.994,26.904,0.000,0.000
0.2305556,0.000,193.662,0.973,5.845,0.100,35.347
0.2333333,0.000,189.104,0.953,25.365,0.000,0.000
