LISEM total flow and sed output file for point 78
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.339,0.115,0.000,0.000
0.0027778,15.200,14.893,1.010,1.271,0.000,0.000
0.0055556,15.200,37.998,2.006,3.336,0.436,120.018
0.0083333,11.300,70.538,3.297,3.452,0.000,0.000
0.0111111,11.300,127.229,5.706,12.030,1.291,134.519
0.0138889,11.300,229.580,9.591,10.921,0.082,5.725
0.0166667,10.200,400.530,14.761,32.714,2.421,102.027
0.0194444,10.200,671.845,21.365,34.385,0.249,8.476
0.0222222,0.000,966.902,26.119,68.394,3.855,97.616
0.0250000,0.000,1296.639,30.989,116.398,0.000,0.000
0.0277778,0.000,1614.718,35.792,115.746,5.353,106.431
0.0305556,0.000,1887.691,40.201,247.142,0.000,0.000
0.0333333,0.000,2101.249,43.807,208.815,6.276,106.920
0.0361111,0.000,2252.206,46.348,270.744,0.000,0.000
0.0388889,0.000,2345.141,47.785,334.169,6.799,109.049
0.0416667,0.000,2391.748,48.231,319.373,0.000,0.000
0.0444444,0.000,2405.598,47.858,378.998,6.921,111.712
0.0472222,0.000,2396.131,46.849,335.787,0.000,0.000
0.0500000,0.000,2367.283,45.366,414.809,6.754,114.702
0.0527778,0.000,2320.194,43.548,329.669,0.000,0.000
0.0555556,0.000,2256.331,41.512,384.398,6.405,117.872
0.0583333,0.000,2178.709,39.354,297.170,0.000,0.000
0.0611111,0.000,2091.400,37.154,382.833,5.957,121.051
0.0638889,0.000,1998.536,34.972,139.599,0.000,0.000
0.0666667,0.000,1903.597,32.851,373.225,5.475,124.133
0.0694444,0.000,1809.153,30.822,89.943,0.000,0.000
0.0722222,0.000,1716.904,28.903,445.709,5.003,127.069
0.0750000,0.000,1627.878,27.105,75.433,0.000,0.000
0.0777778,0.000,1542.632,25.429,395.804,4.389,124.913
0.0805556,0.000,1461.430,23.874,64.376,0.000,0.000
0.0833333,0.000,1384.369,22.435,361.203,4.023,127.864
0.0861111,0.000,1311.452,21.107,56.110,0.000,0.000
0.0888889,0.000,1242.630,19.881,324.044,3.696,130.683
0.0916667,0.000,1177.818,18.750,49.047,0.000,0.000
0.0944444,0.000,1116.905,17.706,279.100,3.406,133.380
0.0972222,0.000,1059.752,16.743,43.525,0.000,0.000
0.1000000,0.000,1006.200,15.852,244.698,3.150,135.965
0.1027778,0.000,956.071,15.028,38.822,0.000,0.000
0.1055556,0.000,909.178,14.265,216.144,2.923,138.449
0.1083333,0.000,865.323,13.558,34.339,0.000,0.000
0.1111111,0.000,824.311,12.900,187.345,2.721,140.840
0.1138889,0.000,785.947,12.289,37.786,0.000,0.000
0.1166667,0.000,750.044,11.720,162.025,2.542,143.145
0.1194444,0.000,716.423,11.189,33.767,0.000,0.000
0.1222222,0.000,684.916,10.693,122.650,2.380,145.321
0.1250000,0.000,655.364,10.229,33.418,0.000,0.000
0.1277778,0.000,627.622,9.795,78.976,2.173,143.385
0.1305556,0.000,601.555,9.388,78.906,0.000,0.000
0.1333333,0.000,577.036,9.006,71.917,2.050,145.670
0.1361111,0.000,553.953,8.647,70.127,0.000,0.000
0.1388889,0.000,532.199,8.309,66.305,1.938,147.880
0.1416667,0.000,511.678,7.991,60.802,0.000,0.000
0.1444444,0.000,492.303,7.691,61.684,1.837,150.022
0.1472222,0.000,473.991,7.407,50.845,0.000,0.000
0.1500000,0.000,456.669,7.139,57.432,1.744,152.098
0.1527778,0.000,440.268,6.885,44.526,0.000,0.000
0.1555556,0.000,424.726,6.645,53.808,1.658,154.113
0.1583333,0.000,409.986,6.418,38.978,0.000,0.000
0.1611111,0.000,395.995,6.201,50.528,1.580,156.071
0.1638889,0.000,382.703,5.996,33.025,0.000,0.000
0.1666667,0.000,370.067,5.801,47.462,1.507,157.976
0.1694444,0.000,358.044,5.616,29.491,0.000,0.000
0.1722222,0.000,346.596,5.439,43.687,1.440,159.830
0.1750000,0.000,335.687,5.270,27.290,0.000,0.000
0.1777778,0.000,325.286,5.110,38.230,1.378,161.637
0.1805556,0.000,315.361,4.956,27.862,0.000,0.000
0.1833333,0.000,305.885,4.810,36.224,1.320,163.398
0.1861111,0.000,296.830,4.670,25.389,0.000,0.000
0.1888889,0.000,288.173,4.536,33.994,1.266,165.117
0.1916667,0.000,279.890,4.408,20.798,0.000,0.000
0.1944444,0.000,271.962,4.285,31.926,1.216,166.795
0.1972222,0.000,264.368,4.168,17.748,0.000,0.000
0.2000000,0.000,257.089,4.055,30.060,1.169,168.435
0.2027778,0.000,250.109,3.947,16.046,0.000,0.000
0.2055556,0.000,243.411,3.843,28.393,1.125,170.038
0.2083333,0.000,236.981,3.743,14.451,0.000,0.000
0.2111111,0.000,230.804,3.647,26.966,1.083,171.607
0.2138889,0.000,224.868,3.555,12.386,0.000,0.000
0.2166667,0.000,219.160,3.466,25.774,0.559,93.528
0.2194444,0.000,213.668,3.381,7.160,0.000,0.000
0.2222222,0.000,208.383,3.299,28.585,0.540,94.502
0.2250000,0.000,203.293,3.219,6.837,0.000,0.000
0.2277778,0.000,198.389,3.143,26.904,0.523,95.461
0.2305556,0.000,193.662,3.069,5.845,0.000,0.000
0.2333333,0.000,189.104,2.998,25.365,0.506,96.406
0.2361111,0.000,184.706,2.930,5.562,0.000,0.000
0.2388889,0.000,180.462,2.863,23.936,0.490,97.336
0.2416667,0.000,176.364,2.799,5.285,0.000,0.000
0.2444444,0.000,172.405,2.737,22.604,0.475,98.254
0.2472222,0.000,168.580,2.677,5.023,0.000,0.000
0.2500000,0.000,164.882,2.620,20.804,0.461,99.158
0.2527778,0.000,161.306,2.564,4.777,0.000,0.000
0.2555556,0.000,157.846,2.509,19.660,0.448,100.050
0.2583333,0.000,154.497,2.457,4.424,0.000,0.000
0.2611111,0.000,151.255,2.406,18.581,0.435,100.931
0.2638889,0.000,148.115,2.357,4.208,0.000,0.000
0.2666667,0.000,145.073,2.309,17.626,0.423,101.799
0.2694444,0.000,142.125,2.263,4.003,0.000,0.000
0.2722222,0.000,139.267,2.218,16.793,0.411,102.657
0.2750000,0.000,136.495,2.174,3.793,0.000,0.000
0.2777778,0.000,133.806,2.132,16.031,0.400,103.503
0.2805556,0.000,131.196,2.091,3.666,0.000,0.000
0.2833333,0.000,128.663,2.051,15.376,0.389,104.340
0.2861111,0.000,126.203,2.012,3.546,0.000,0.000
0.2888889,0.000,123.814,1.975,14.754,0.379,105.166
0.2916667,0.000,121.493,1.938,3.431,0.000,0.000
0.2944444,0.000,119.237,1.902,14.166,0.370,105.982
0.2972222,0.000,117.045,1.868,3.322,0.000,0.000
0.3000000,0.000,114.912,1.834,13.611,0.360,106.789
0.3027778,0.000,112.838,1.801,3.218,0.000,0.000
0.3055556,0.000,110.820,1.770,13.061,0.351,107.587
0.3083333,0.000,108.857,1.738,3.119,0.000,0.000
0.3111111,0.000,106.946,1.708,12.506,0.343,108.375
0.3138889,0.000,105.085,1.679,3.024,0.000,0.000
0.3166667,0.000,103.273,1.650,11.514,0.335,109.156
0.3194444,0.000,101.507,1.622,2.933,0.000,0.000
0.3222222,0.000,99.787,1.595,11.017,0.327,109.927
0.3250000,0.000,98.111,1.568,2.847,0.000,0.000
0.3277778,0.000,96.477,1.543,10.563,0.319,110.690
