LISEM total flow and sed output file for point 6
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.083,0.115,0.000,0.000
0.0027778,15.200,14.893,0.426,1.271,0.000,0.000
0.0055556,15.200,37.998,1.190,3.336,0.000,0.000
0.0083333,11.300,70.538,2.252,3.452,0.000,0.000
0.0111111,11.300,127.229,4.009,12.030,0.000,0.000
0.0138889,11.300,229.580,6.899,10.921,0.000,0.000
0.0166667,10.200,400.530,11.133,32.714,0.000,0.000
0.0194444,10.200,671.845,16.987,34.385,0.000,0.000
0.0222222,0.000,966.902,20.765,68.394,1.066,33.218
0.0250000,0.000,1296.639,23.739,116.398,0.000,0.000
0.0277778,0.000,1614.718,25.894,115.746,3.089,77.097
0.0305556,0.000,1887.691,27.597,247.142,0.000,0.000
0.0333333,0.000,2101.249,29.306,208.815,3.508,78.294
0.0361111,0.000,2252.206,31.343,270.744,0.000,0.000
0.0388889,0.000,2345.141,33.799,334.169,3.941,78.155
0.0416667,0.000,2391.748,36.611,319.373,0.000,0.000
0.0444444,0.000,2405.598,39.731,378.998,4.582,79.294
0.0472222,0.000,2396.131,43.229,335.787,0.000,0.000
0.0500000,0.000,2367.283,47.206,414.809,5.395,80.646
0.0527778,0.000,2320.194,51.577,329.669,0.000,0.000
0.0555556,0.000,2256.331,55.967,384.398,6.293,81.210
0.0583333,0.000,2178.709,59.866,297.170,0.000,0.000
0.0611111,0.000,2091.400,62.883,382.833,7.033,81.754
0.0638889,0.000,1998.536,64.878,139.599,0.000,0.000
0.0666667,0.000,1903.597,65.921,373.225,7.386,82.136
0.0694444,0.000,1809.153,66.183,89.943,0.000,0.000
0.0722222,0.000,1716.904,65.854,445.709,7.402,82.221
0.0750000,0.000,1627.878,65.098,75.433,0.000,0.000
0.0777778,0.000,1542.632,64.042,395.804,7.222,82.083
0.0805556,0.000,1461.430,62.779,64.376,0.000,0.000
0.0833333,0.000,1384.369,61.378,361.203,6.945,81.812
0.0861111,0.000,1311.452,59.887,56.110,0.000,0.000
0.0888889,0.000,1242.630,58.339,324.044,6.622,81.449
0.0916667,0.000,1177.818,56.760,49.047,0.000,0.000
0.0944444,0.000,1116.905,55.167,279.100,6.294,81.189
0.0972222,0.000,1059.752,53.573,43.525,0.000,0.000
0.1000000,0.000,1006.200,51.988,244.698,5.998,81.363
0.1027778,0.000,956.071,50.420,38.822,0.000,0.000
0.1055556,0.000,909.178,48.875,216.144,5.701,81.494
0.1083333,0.000,865.323,47.357,34.339,0.000,0.000
0.1111111,0.000,824.311,45.871,187.345,5.409,81.582
0.1138889,0.000,785.947,44.420,37.786,0.000,0.000
0.1166667,0.000,750.044,43.007,162.025,5.125,81.623
0.1194444,0.000,716.423,41.634,33.767,0.000,0.000
0.1222222,0.000,684.916,40.303,122.650,4.851,81.618
0.1250000,0.000,655.364,39.015,33.418,0.000,0.000
0.1277778,0.000,627.622,37.771,78.976,4.591,81.567
0.1305556,0.000,601.555,36.571,78.906,0.000,0.000
0.1333333,0.000,577.036,35.415,71.917,4.344,81.473
