LISEM total flow and sed output file for point 31
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.066,0.115,0.000,0.000
0.0027778,15.200,14.893,0.292,1.271,0.000,0.000
0.0055556,15.200,37.998,0.725,3.336,0.000,0.000
0.0083333,11.300,70.538,1.217,3.452,0.000,0.000
0.0111111,11.300,127.229,1.891,12.030,0.000,0.000
0.0138889,11.300,229.580,2.806,10.921,0.000,0.000
0.0166667,10.200,400.530,3.921,32.714,0.000,0.000
0.0194444,10.200,671.845,5.322,34.385,0.000,0.000
0.0222222,0.000,966.902,5.763,68.394,0.000,0.000
0.0250000,0.000,1296.639,6.131,116.398,0.000,0.000
0.0277778,0.000,1614.718,6.415,115.746,0.000,0.000
0.0305556,0.000,1887.691,6.653,247.142,0.000,0.000
0.0333333,0.000,2101.249,6.928,208.815,0.000,0.000
0.0361111,0.000,2252.206,7.370,270.744,0.000,0.000
0.0388889,0.000,2345.141,8.138,334.169,0.000,0.000
0.0416667,0.000,2391.748,9.350,319.373,0.196,11.473
0.0444444,0.000,2405.598,10.982,378.998,0.000,0.000
0.0472222,0.000,2396.131,12.810,335.787,0.586,26.542
0.0500000,0.000,2367.283,14.498,414.809,0.000,0.000
0.0527778,0.000,2320.194,15.761,329.669,1.949,72.666
0.0555556,0.000,2256.331,16.477,384.398,0.000,0.000
0.0583333,0.000,2178.709,16.677,297.170,3.623,126.374
0.0611111,0.000,2091.400,16.475,382.833,0.000,0.000
0.0638889,0.000,1998.536,16.001,139.599,3.525,125.904
0.0666667,0.000,1903.597,15.365,373.225,0.000,0.000
0.0694444,0.000,1809.153,14.647,89.943,1.838,70.253
0.0722222,0.000,1716.904,13.900,445.709,0.000,0.000
0.0750000,0.000,1627.878,13.159,75.433,0.581,24.177
0.0777778,0.000,1542.632,12.441,395.804,0.000,0.000
0.0805556,0.000,1461.430,11.758,64.376,0.501,22.832
0.0833333,0.000,1384.369,11.115,361.203,0.000,0.000
0.0861111,0.000,1311.452,10.513,56.110,0.431,21.548
0.0888889,0.000,1242.630,9.951,324.044,0.000,0.000
0.0916667,0.000,1177.818,9.429,49.047,0.338,18.419
0.0944444,0.000,1116.905,8.943,279.100,0.000,0.000
0.0972222,0.000,1059.752,8.491,43.525,0.214,12.722
0.1000000,0.000,1006.200,8.072,244.698,0.000,0.000
0.1027778,0.000,956.071,7.682,38.822,0.110,7.069
0.1055556,0.000,909.178,7.318,216.144,0.000,0.000
0.1083333,0.000,865.323,6.980,34.339,0.016,1.107
0.1111111,0.000,824.311,6.664,187.345,0.000,0.000
0.1138889,0.000,785.947,6.369,37.786,0.000,0.000
0.1166667,0.000,750.044,6.094,162.025,0.000,0.000
0.1194444,0.000,716.423,5.836,33.767,0.000,0.000
0.1222222,0.000,684.916,5.594,122.650,0.000,0.000
0.1250000,0.000,655.364,5.367,33.418,0.000,0.000
0.1277778,0.000,627.622,5.153,78.976,0.000,0.000
0.1305556,0.000,601.555,4.953,78.906,0.000,0.000
0.1333333,0.000,577.036,4.764,71.917,0.000,0.000
0.1361111,0.000,553.953,4.586,70.127,0.000,0.000
0.1388889,0.000,532.199,4.418,66.305,0.000,0.000
0.1416667,0.000,511.678,4.259,60.802,0.000,0.000
0.1444444,0.000,492.303,4.109,61.684,0.000,0.000
0.1472222,0.000,473.991,3.967,50.845,0.000,0.000
0.1500000,0.000,456.669,3.832,57.432,0.000,0.000
0.1527778,0.000,440.268,3.704,44.526,0.000,0.000
0.1555556,0.000,424.726,3.582,53.808,0.000,0.000
0.1583333,0.000,409.986,3.467,38.978,0.000,0.000
0.1611111,0.000,395.995,3.357,50.528,0.000,0.000
0.1638889,0.000,382.703,3.253,33.025,0.000,0.000
0.1666667,0.000,370.067,3.153,47.462,0.000,0.000
0.1694444,0.000,358.044,3.059,29.491,0.000,0.000
0.1722222,0.000,346.596,2.968,43.687,0.000,0.000
0.1750000,0.000,335.687,2.881,27.290,0.000,0.000
0.1777778,0.000,325.286,2.799,38.230,0.000,0.000
0.1805556,0.000,315.361,2.720,27.862,0.000,0.000
0.1833333,0.000,305.885,2.644,36.224,0.000,0.000
