LISEM total flow and sed output file for point 89
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.045,0.115,0.000,0.000
0.0027778,15.200,14.893,0.274,1.271,0.000,0.000
0.0055556,15.200,37.998,1.008,3.336,0.000,0.075
0.0083333,11.300,70.538,2.786,3.452,0.000,0.002
0.0111111,11.300,127.229,7.432,12.030,0.013,1.604
0.0138889,11.300,229.580,17.693,10.921,0.001,0.059
0.0166667,10.200,400.530,35.649,32.714,0.215,5.521
0.0194444,10.200,671.845,62.915,34.385,0.062,0.899
0.0222222,0.000,966.902,90.979,68.394,1.832,18.214
0.0250000,0.000,1296.639,121.912,116.398,3.327,24.811
0.0277778,0.000,1614.718,157.488,115.746,4.331,25.237
0.0305556,0.000,1887.691,198.262,247.142,17.251,80.544
0.0333333,0.000,2101.249,241.816,208.815,4.486,17.267
0.0361111,0.000,2252.206,284.889,270.744,30.496,99.961
0.0388889,0.000,2345.141,325.957,334.169,5.853,16.810
0.0416667,0.000,2391.748,365.139,319.373,94.074,241.040
0.0444444,0.000,2405.598,402.494,378.998,6.248,14.600
0.0472222,0.000,2396.131,436.783,335.787,135.342,290.856
0.0500000,0.000,2367.283,465.637,414.809,6.219,12.594
0.0527778,0.000,2320.194,486.713,329.669,165.775,320.519
0.0555556,0.000,2256.331,498.784,384.398,6.347,11.996
0.0583333,0.000,2178.709,502.053,297.170,163.807,307.217
0.0611111,0.000,2091.400,497.764,382.833,13.672,25.842
0.0638889,0.000,1998.536,487.603,139.599,37.643,72.589
0.0666667,0.000,1903.597,473.230,373.225,43.806,86.845
0.0694444,0.000,1809.153,456.048,89.943,3.551,7.293
0.0722222,0.000,1716.904,437.150,445.709,154.764,331.676
0.0750000,0.000,1627.878,417.351,75.433,1.463,3.271
0.0777778,0.000,1542.632,397.249,395.804,153.111,359.824
0.0805556,0.000,1461.430,377.278,64.376,0.745,1.833
0.0833333,0.000,1384.369,357.746,361.203,144.009,374.194
0.0861111,0.000,1311.452,338.873,56.110,0.599,1.634
0.0888889,0.000,1242.630,320.800,324.044,128.648,370.993
0.0916667,0.000,1177.818,303.618,49.047,0.500,1.513
0.0944444,0.000,1116.905,287.370,279.100,113.125,362.315
0.0972222,0.000,1059.752,272.070,43.525,0.419,1.408
0.1000000,0.000,1006.200,257.705,244.698,98.805,350.977
0.1027778,0.000,956.071,244.248,38.822,0.358,1.333
0.1055556,0.000,909.178,231.662,216.144,86.357,339.332
0.1083333,0.000,865.323,219.899,34.339,0.299,1.230
0.1111111,0.000,824.311,208.912,187.345,75.996,329.218
0.1138889,0.000,785.947,198.651,37.786,0.285,1.291
0.1166667,0.000,750.044,189.066,162.025,64.407,306.499
0.1194444,0.000,716.423,180.109,33.767,0.809,4.013
0.1222222,0.000,684.916,171.735,122.650,36.031,187.702
0.1250000,0.000,655.364,163.900,33.418,3.450,18.701
0.1277778,0.000,627.622,156.565,78.976,0.116,0.654
0.1305556,0.000,601.555,149.691,78.906,51.515,304.886
0.1333333,0.000,577.036,143.243,71.917,0.100,0.616
0.1361111,0.000,553.953,137.191,70.127,44.732,287.076
0.1388889,0.000,532.199,131.504,66.305,0.087,0.580
0.1416667,0.000,511.678,126.154,60.802,38.585,267.610
0.1444444,0.000,492.303,121.118,61.684,0.076,0.547
0.1472222,0.000,473.991,116.373,50.845,32.945,246.151
0.1500000,0.000,456.669,111.896,57.432,0.068,0.524
0.1527778,0.000,440.268,107.670,44.526,27.879,223.710
0.1555556,0.000,424.726,103.675,53.808,0.059,0.493
0.1583333,0.000,409.986,99.897,38.978,23.531,202.199
0.1611111,0.000,395.995,96.321,50.528,0.052,0.463
0.1638889,0.000,382.703,92.931,33.025,19.973,183.280
0.1666667,0.000,370.067,89.717,47.462,0.046,0.436
0.1694444,0.000,358.044,86.666,29.491,17.326,169.329
0.1722222,0.000,346.596,83.768,43.687,0.041,0.411
0.1750000,0.000,335.687,81.012,27.290,14.983,155.620
0.1777778,0.000,325.286,78.390,38.230,0.036,0.387
0.1805556,0.000,315.361,75.894,27.862,13.328,146.877
0.1833333,0.000,305.885,73.515,36.224,0.032,0.365
0.1861111,0.000,296.830,71.246,25.389,11.821,137.947
0.1888889,0.000,288.173,69.081,33.994,0.029,0.344
0.1916667,0.000,279.890,67.013,20.798,10.354,127.697
0.1944444,0.000,271.962,65.038,31.926,0.026,0.325
0.1972222,0.000,264.368,63.148,17.748,8.998,117.065
0.2000000,0.000,257.089,61.341,30.060,0.023,0.309
0.2027778,0.000,250.109,59.610,16.046,7.736,105.997
0.2055556,0.000,243.411,57.952,28.393,0.021,0.295
0.2083333,0.000,236.981,56.362,14.451,6.550,94.371
0.2111111,0.000,230.804,54.837,26.966,0.030,0.437
0.2138889,0.000,224.868,53.374,12.386,4.867,73.626
0.2166667,0.000,219.160,51.969,25.774,0.165,2.549
0.2194444,0.000,213.668,50.619,7.160,0.000,0.000
0.2222222,0.000,208.383,49.321,28.585,4.210,68.332
