LISEM total flow and sed output file for point 43
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.676,0.115,0.000,0.000
0.0027778,15.200,14.893,2.377,1.271,0.358,62.953
0.0055556,15.200,37.998,4.958,3.336,0.000,0.000
0.0083333,11.300,70.538,7.541,3.452,0.982,78.080
0.0111111,11.300,127.229,11.246,12.030,0.000,0.000
0.0138889,11.300,229.580,16.578,10.921,1.528,57.000
0.0166667,10.200,400.530,23.236,32.714,4.100,120.354
0.0194444,10.200,671.845,31.308,34.385,0.000,0.000
0.0222222,0.000,966.902,34.872,68.394,6.210,129.255
0.0250000,0.000,1296.639,37.364,116.398,0.000,0.000
0.0277778,0.000,1614.718,38.530,115.746,7.342,142.667
0.0305556,0.000,1887.691,38.513,247.142,0.000,0.000
0.0333333,0.000,2101.249,37.610,208.815,7.608,152.041
0.0361111,0.000,2252.206,36.131,270.744,0.000,0.000
0.0388889,0.000,2345.141,34.326,334.169,7.335,159.162
0.0416667,0.000,2391.748,32.372,319.373,0.000,0.000
0.0444444,0.000,2405.598,30.380,378.998,6.831,165.208
0.0472222,0.000,2396.131,28.414,335.787,0.000,0.000
0.0500000,0.000,2367.283,26.510,414.809,6.262,170.824
0.0527778,0.000,2320.194,24.689,329.669,0.000,0.000
0.0555556,0.000,2256.331,22.963,384.398,5.691,176.256
0.0583333,0.000,2178.709,21.339,297.170,0.000,0.000
0.0611111,0.000,2091.400,19.822,382.833,5.147,181.509
0.0638889,0.000,1998.536,18.412,139.599,0.000,0.000
0.0666667,0.000,1903.597,17.109,373.225,4.646,186.523
0.0694444,0.000,1809.153,15.910,89.943,0.000,0.000
0.0722222,0.000,1716.904,14.809,445.709,4.194,191.259
0.0750000,0.000,1627.878,13.800,75.433,0.000,0.000
0.0777778,0.000,1542.632,12.876,395.804,3.794,195.711
0.0805556,0.000,1461.430,12.032,64.376,0.000,0.000
0.0833333,0.000,1384.369,11.260,361.203,3.442,199.889
0.0861111,0.000,1311.452,10.554,56.110,0.000,0.000
0.0888889,0.000,1242.630,9.907,324.044,3.135,203.814
0.0916667,0.000,1177.818,9.315,49.047,0.000,0.000
0.0944444,0.000,1116.905,8.771,279.100,2.866,207.510
0.0972222,0.000,1059.752,8.272,43.525,0.000,0.000
0.1000000,0.000,1006.200,7.812,244.698,2.630,210.997
0.1027778,0.000,956.071,7.389,38.822,0.000,0.000
0.1055556,0.000,909.178,6.998,216.144,2.423,214.297
0.1083333,0.000,865.323,6.636,34.339,0.000,0.000
0.1111111,0.000,824.311,6.302,187.345,2.240,217.426
0.1138889,0.000,785.947,5.991,37.786,0.000,0.000
0.1166667,0.000,750.044,5.703,162.025,0.774,83.761
0.1194444,0.000,716.423,5.435,33.767,0.000,0.000
0.1222222,0.000,684.916,5.184,122.650,0.726,85.454
0.1250000,0.000,655.364,4.951,33.418,0.000,0.000
0.1277778,0.000,627.622,4.733,78.976,0.682,87.102
0.1305556,0.000,601.555,4.529,78.906,0.000,0.000
0.1333333,0.000,577.036,4.338,71.917,0.643,88.706
0.1361111,0.000,553.953,4.158,70.127,0.000,0.000
0.1388889,0.000,532.199,3.990,66.305,0.607,90.271
0.1416667,0.000,511.678,3.831,60.802,0.000,0.000
0.1444444,0.000,492.303,3.682,61.684,0.575,91.798
0.1472222,0.000,473.991,3.541,50.845,0.000,0.000
0.1500000,0.000,456.669,3.408,57.432,0.545,93.291
0.1527778,0.000,440.268,3.282,44.526,0.000,0.000
0.1555556,0.000,424.726,3.163,53.808,0.518,94.752
0.1583333,0.000,409.986,3.051,38.978,0.000,0.000
0.1611111,0.000,395.995,2.944,50.528,0.493,96.181
0.1638889,0.000,382.703,2.843,33.025,0.000,0.000
0.1666667,0.000,370.067,2.747,47.462,0.470,97.582
0.1694444,0.000,358.044,2.656,29.491,0.000,0.000
0.1722222,0.000,346.596,2.569,43.687,0.449,98.955
0.1750000,0.000,335.687,2.486,27.290,0.000,0.000
0.1777778,0.000,325.286,2.407,38.230,0.429,100.303
0.1805556,0.000,315.361,2.332,27.862,0.000,0.000
0.1833333,0.000,305.885,2.261,36.224,0.411,101.626
0.1861111,0.000,296.830,2.192,25.389,0.000,0.000
0.1888889,0.000,288.173,2.127,33.994,0.394,102.925
0.1916667,0.000,279.890,2.065,20.798,0.000,0.000
0.1944444,0.000,271.962,2.005,31.926,0.378,104.202
0.1972222,0.000,264.368,1.948,17.748,0.000,0.000
0.2000000,0.000,257.089,1.893,30.060,0.363,105.458
0.2027778,0.000,250.109,1.840,16.046,0.000,0.000
0.2055556,0.000,243.411,1.790,28.393,0.349,106.694
0.2083333,0.000,236.981,1.741,14.451,0.000,0.000
0.2111111,0.000,230.804,1.695,26.966,0.336,107.910
0.2138889,0.000,224.868,1.650,12.386,0.000,0.000
0.2166667,0.000,219.160,1.607,25.774,0.324,109.107
0.2194444,0.000,213.668,1.566,7.160,0.000,0.000
0.2222222,0.000,208.383,1.526,28.585,0.312,110.286
0.2250000,0.000,203.293,1.488,6.837,0.000,0.000
0.2277778,0.000,198.389,1.451,26.904,0.301,111.448
0.2305556,0.000,193.662,1.416,5.845,0.000,0.000
0.2333333,0.000,189.104,1.382,25.365,0.291,112.593
0.2361111,0.000,184.706,1.349,5.562,0.000,0.000
0.2388889,0.000,180.462,1.317,23.936,0.281,113.722
0.2416667,0.000,176.364,1.286,5.285,0.000,0.000
0.2444444,0.000,172.405,1.256,22.604,0.272,114.836
0.2472222,0.000,168.580,1.228,5.023,0.000,0.000
0.2500000,0.000,164.882,1.200,20.804,0.263,115.935
0.2527778,0.000,161.306,1.173,4.777,0.000,0.000
0.2555556,0.000,157.846,1.147,19.660,0.255,117.019
0.2583333,0.000,154.497,1.122,4.424,0.000,0.000
0.2611111,0.000,151.255,1.098,18.581,0.247,118.089
0.2638889,0.000,148.115,1.074,4.208,0.000,0.000
0.2666667,0.000,145.073,1.052,17.626,0.240,119.146
0.2694444,0.000,142.125,1.030,4.003,0.000,0.000
0.2722222,0.000,139.267,1.008,16.793,0.233,120.189
0.2750000,0.000,136.495,0.987,3.793,0.000,0.000
0.2777778,0.000,133.806,0.967,16.031,0.000,0.000
0.2805556,0.000,131.196,0.948,3.666,0.000,0.000
0.2833333,0.000,128.663,0.929,15.376,0.000,0.000
0.2861111,0.000,126.203,0.910,3.546,0.000,0.000
0.2888889,0.000,123.814,0.893,14.754,0.000,0.000
0.2916667,0.000,121.493,0.875,3.431,0.000,0.000
0.2944444,0.000,119.237,0.858,14.166,0.000,0.000
0.2972222,0.000,117.045,0.842,3.322,0.000,0.000
0.3000000,0.000,114.912,0.826,13.611,0.000,0.000
0.3027778,0.000,112.838,0.811,3.218,0.000,0.000
0.3055556,0.000,110.820,0.796,13.061,0.000,0.000
0.3083333,0.000,108.857,0.781,3.119,0.000,0.000
0.3111111,0.000,106.946,0.767,12.506,0.000,0.000
0.3138889,0.000,105.085,0.753,3.024,0.000,0.000
0.3166667,0.000,103.273,0.739,11.514,0.000,0.000
0.3194444,0.000,101.507,0.726,2.933,0.000,0.000
0.3222222,0.000,99.787,0.713,11.017,0.000,0.000
0.3250000,0.000,98.111,0.701,2.847,0.000,0.000
