LISEM total flow and sed output file for point 129
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.319,0.115,0.000,0.000
0.0027778,15.200,14.893,1.122,1.271,0.000,0.000
0.0055556,15.200,37.998,2.506,3.336,0.000,0.000
0.0083333,11.300,70.538,4.330,3.452,0.000,0.000
0.0111111,11.300,127.229,7.434,12.030,0.000,0.000
0.0138889,11.300,229.580,12.374,10.921,0.000,0.000
0.0166667,10.200,400.530,19.250,32.714,0.000,0.000
0.0194444,10.200,671.845,28.456,34.385,0.000,0.000
0.0222222,0.000,966.902,35.124,68.394,2.024,46.146
0.0250000,0.000,1296.639,41.077,116.398,0.000,0.000
0.0277778,0.000,1614.718,45.983,115.746,2.668,47.024
0.0305556,0.000,1887.691,49.950,247.142,0.000,0.000
0.0333333,0.000,2101.249,53.259,208.815,3.121,47.923
0.0361111,0.000,2252.206,56.153,270.744,0.000,0.000
0.0388889,0.000,2345.141,58.705,334.169,3.460,48.570
0.0416667,0.000,2391.748,60.820,319.373,0.000,0.000
0.0444444,0.000,2405.598,62.333,378.998,8.535,112.350
0.0472222,0.000,2396.131,63.104,335.787,0.000,0.000
0.0500000,0.000,2367.283,63.078,414.809,8.775,115.052
0.0527778,0.000,2320.194,62.291,329.669,0.000,0.000
0.0555556,0.000,2256.331,60.845,384.398,8.716,118.658
0.0583333,0.000,2178.709,58.880,297.170,0.000,0.000
0.0611111,0.000,2091.400,56.542,382.833,3.711,53.591
0.0638889,0.000,1998.536,53.973,139.599,0.000,0.000
0.0666667,0.000,1903.597,51.288,373.225,3.506,55.245
0.0694444,0.000,1809.153,48.580,89.943,0.000,0.000
0.0722222,0.000,1716.904,45.916,445.709,3.269,56.862
0.0750000,0.000,1627.878,43.343,75.433,0.000,0.000
0.0777778,0.000,1542.632,40.889,395.804,3.028,58.405
0.0805556,0.000,1461.430,38.571,64.376,0.000,0.000
0.0833333,0.000,1384.369,36.395,361.203,2.798,59.862
0.0861111,0.000,1311.452,34.362,56.110,0.000,0.000
0.0888889,0.000,1242.630,32.469,324.044,2.587,61.232
