LISEM total flow and sed output file for point 113
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.489,0.115,0.000,0.000
0.0027778,15.200,14.893,1.986,1.271,0.781,136.921
0.0055556,15.200,37.998,4.710,3.336,0.161,20.426
0.0083333,11.300,70.538,7.913,3.452,2.346,132.648
0.0111111,11.300,127.229,12.537,12.030,0.448,20.944
0.0138889,11.300,229.580,19.136,10.921,3.513,90.137
0.0166667,10.200,400.530,27.510,32.714,1.994,45.552
0.0194444,10.200,671.845,37.496,34.385,3.651,50.295
0.0222222,0.000,966.902,40.913,68.394,8.427,126.491
0.0250000,0.000,1296.639,41.929,116.398,0.579,8.729
0.0277778,0.000,1614.718,40.798,115.746,9.718,149.177
0.0305556,0.000,1887.691,38.261,247.142,0.439,7.056
0.0333333,0.000,2101.249,35.051,208.815,8.689,151.571
0.0361111,0.000,2252.206,31.688,270.744,0.366,6.861
0.0388889,0.000,2345.141,28.468,334.169,7.144,148.397
0.0416667,0.000,2391.748,25.529,319.373,0.319,7.165
0.0444444,0.000,2405.598,22.916,378.998,5.720,142.829
0.0472222,0.000,2396.131,20.622,335.787,0.285,7.657
0.0500000,0.000,2367.283,18.621,414.809,3.688,110.385
0.0527778,0.000,2320.194,16.878,329.669,0.258,8.201
0.0555556,0.000,2256.331,15.359,384.398,3.041,107.374
0.0583333,0.000,2178.709,14.030,297.170,0.235,8.733
0.0611111,0.000,2091.400,12.865,382.833,2.191,90.448
0.0638889,0.000,1998.536,11.837,139.599,0.215,9.228
0.0666667,0.000,1903.597,10.929,373.225,1.939,92.018
0.0694444,0.000,1809.153,10.121,89.943,0.197,9.675
0.0722222,0.000,1716.904,9.401,445.709,1.734,93.550
0.0750000,0.000,1627.878,8.755,75.433,0.181,10.074
0.0777778,0.000,1542.632,8.175,395.804,1.504,91.599
0.0805556,0.000,1461.430,7.651,64.376,0.097,6.039
0.0833333,0.000,1384.369,7.177,361.203,1.374,93.485
0.0861111,0.000,1311.452,6.746,56.110,0.089,6.211
0.0888889,0.000,1242.630,6.353,324.044,1.261,95.265
0.0916667,0.000,1177.818,5.994,49.047,0.083,6.360
0.0944444,0.000,1116.905,5.666,279.100,1.163,96.954
0.0972222,0.000,1059.752,5.363,43.525,0.049,4.114
0.1000000,0.000,1006.200,5.085,244.698,1.078,98.562
0.1027778,0.000,956.071,4.829,38.822,0.045,4.205
0.1055556,0.000,909.178,4.591,216.144,1.002,100.095
0.1083333,0.000,865.323,4.371,34.339,0.042,4.288
0.1111111,0.000,824.311,4.166,187.345,0.935,101.567
0.1138889,0.000,785.947,3.976,37.786,0.040,4.362
0.1166667,0.000,750.044,3.799,162.025,0.875,102.980
0.1194444,0.000,716.423,3.633,33.767,0.037,4.429
0.1222222,0.000,684.916,3.478,122.650,0.822,104.340
0.1250000,0.000,655.364,3.333,33.418,0.000,0.000
0.1277778,0.000,627.622,3.197,78.976,0.773,105.652
0.1305556,0.000,601.555,3.069,78.906,0.000,0.000
0.1333333,0.000,577.036,2.949,71.917,0.729,106.919
0.1361111,0.000,553.953,2.836,70.127,0.000,0.000
0.1388889,0.000,532.199,2.729,66.305,0.690,108.145
0.1416667,0.000,511.678,2.629,60.802,0.000,0.000
0.1444444,0.000,492.303,2.534,61.684,0.653,109.332
0.1472222,0.000,473.991,2.443,50.845,0.000,0.000
0.1500000,0.000,456.669,2.358,57.432,0.620,110.483
0.1527778,0.000,440.268,2.277,44.526,0.000,0.000
0.1555556,0.000,424.726,2.201,53.808,0.589,111.602
0.1583333,0.000,409.986,2.128,38.978,0.000,0.000
0.1611111,0.000,395.995,2.058,50.528,0.561,112.690
0.1638889,0.000,382.703,1.992,33.025,0.000,0.000
0.1666667,0.000,370.067,1.930,47.462,0.535,113.749
0.1694444,0.000,358.044,1.870,29.491,0.000,0.000
0.1722222,0.000,346.596,1.813,43.687,0.511,114.781
0.1750000,0.000,335.687,1.758,27.290,0.000,0.000
0.1777778,0.000,325.286,1.706,38.230,0.489,115.786
0.1805556,0.000,315.361,1.656,27.862,0.000,0.000
0.1833333,0.000,305.885,1.609,36.224,0.468,116.768
0.1861111,0.000,296.830,1.563,25.389,0.000,0.000
0.1888889,0.000,288.173,1.520,33.994,0.448,117.726
0.1916667,0.000,279.890,1.478,20.798,0.000,0.000
0.1944444,0.000,271.962,1.438,31.926,0.430,118.662
0.1972222,0.000,264.368,1.399,17.748,0.000,0.000
0.2000000,0.000,257.089,1.362,30.060,0.413,119.578
0.2027778,0.000,250.109,1.327,16.046,0.000,0.000
0.2055556,0.000,243.411,1.293,28.393,0.397,120.474
0.2083333,0.000,236.981,1.260,14.451,0.000,0.000
0.2111111,0.000,230.804,1.228,26.966,0.382,121.351
0.2138889,0.000,224.868,1.198,12.386,0.000,0.000
0.2166667,0.000,219.160,1.168,25.774,0.368,122.209
0.2194444,0.000,213.668,1.140,7.160,0.000,0.000
0.2222222,0.000,208.383,1.113,28.585,0.281,98.071
0.2250000,0.000,203.293,1.087,6.837,0.000,0.000
0.2277778,0.000,198.389,1.061,26.904,0.271,98.853
0.2305556,0.000,193.662,1.037,5.845,0.000,0.000
0.2333333,0.000,189.104,1.013,25.365,0.262,99.623
0.2361111,0.000,184.706,0.990,5.562,0.000,0.000
0.2388889,0.000,180.462,0.968,23.936,0.254,100.381
0.2416667,0.000,176.364,0.947,5.285,0.000,0.000
0.2444444,0.000,172.405,0.926,22.604,0.246,101.127
0.2472222,0.000,168.580,0.906,5.023,0.000,0.000
0.2500000,0.000,164.882,0.887,20.804,0.238,101.862
0.2527778,0.000,161.306,0.868,4.777,0.000,0.000
0.2555556,0.000,157.846,0.850,19.660,0.231,102.586
0.2583333,0.000,154.497,0.833,4.424,0.000,0.000
0.2611111,0.000,151.255,0.816,18.581,0.224,103.301
0.2638889,0.000,148.115,0.799,4.208,0.000,0.000
0.2666667,0.000,145.073,0.783,17.626,0.217,104.005
0.2694444,0.000,142.125,0.767,4.003,0.000,0.000
0.2722222,0.000,139.267,0.752,16.793,0.211,104.699
0.2750000,0.000,136.495,0.738,3.793,0.000,0.000
0.2777778,0.000,133.806,0.723,16.031,0.205,105.384
0.2805556,0.000,131.196,0.710,3.666,0.000,0.000
0.2833333,0.000,128.663,0.696,15.376,0.199,106.060
0.2861111,0.000,126.203,0.683,3.546,0.000,0.000
0.2888889,0.000,123.814,0.670,14.754,0.194,106.727
0.2916667,0.000,121.493,0.658,3.431,0.000,0.000
0.2944444,0.000,119.237,0.646,14.166,0.188,107.386
0.2972222,0.000,117.045,0.634,3.322,0.000,0.000
0.3000000,0.000,114.912,0.623,13.611,0.183,108.036
0.3027778,0.000,112.838,0.612,3.218,0.000,0.000
0.3055556,0.000,110.820,0.601,13.061,0.178,108.678
0.3083333,0.000,108.857,0.591,3.119,0.000,0.000
0.3111111,0.000,106.946,0.580,12.506,0.174,109.312
0.3138889,0.000,105.085,0.570,3.024,0.000,0.000
0.3166667,0.000,103.273,0.561,11.514,0.169,109.938
0.3194444,0.000,101.507,0.551,2.933,0.000,0.000
0.3222222,0.000,99.787,0.542,11.017,0.165,110.557
0.3250000,0.000,98.111,0.533,2.847,0.000,0.000
0.3277778,0.000,96.477,0.524,10.563,0.161,111.169
0.3305556,0.000,94.884,0.516,2.485,0.000,0.000
0.3333333,0.000,93.331,0.507,9.483,0.157,111.774
0.3361111,0.000,91.815,0.499,2.319,0.000,0.000
0.3388889,0.000,90.337,0.491,8.627,0.153,112.371
0.3416667,0.000,88.894,0.483,2.252,0.000,0.000
0.3444444,0.000,87.486,0.476,8.063,0.150,112.962
0.3472222,0.000,86.111,0.468,2.189,0.000,0.000
0.3500000,0.000,84.769,0.461,6.558,0.146,113.547
0.3527778,0.000,83.459,0.454,2.128,0.000,0.000
0.3555556,0.000,82.178,0.447,6.270,0.143,114.125
0.3583333,0.000,80.927,0.440,1.851,0.000,0.000
0.3611111,0.000,79.705,0.433,5.992,0.140,114.696
0.3638889,0.000,78.511,0.427,1.801,0.000,0.000
0.3666667,0.000,77.343,0.421,5.765,0.136,115.262
0.3694444,0.000,76.201,0.414,1.754,0.000,0.000
0.3722222,0.000,75.085,0.408,5.547,0.133,115.821
0.3750000,0.000,73.993,0.402,1.708,0.000,0.000
0.3777778,0.000,72.926,0.397,5.330,0.000,0.000
0.3805556,0.000,71.881,0.391,1.665,0.000,0.000
0.3833333,0.000,70.858,0.385,5.124,0.000,0.000
0.3861111,0.000,69.858,0.380,1.622,0.000,0.000
0.3888889,0.000,68.879,0.375,4.927,0.000,0.000
0.3916667,0.000,67.920,0.369,1.581,0.000,0.000
0.3944444,0.000,66.981,0.364,4.738,0.000,0.000
0.3972222,0.000,66.062,0.359,1.542,0.000,0.000
0.4000000,0.000,65.162,0.354,4.558,0.000,0.000
0.4027778,0.000,64.280,0.349,1.504,0.000,0.000
0.4055556,0.000,63.416,0.345,4.386,0.000,0.000
0.4083333,0.000,62.569,0.340,1.217,0.000,0.000
0.4111111,0.000,61.739,0.336,4.220,0.000,0.000
0.4138889,0.000,60.926,0.331,1.188,0.000,0.000
0.4166667,0.000,60.129,0.327,4.062,0.000,0.000
0.4194444,0.000,59.348,0.322,0.673,0.000,0.000
0.4222222,0.000,58.581,0.318,3.912,0.000,0.000
0.4250000,0.000,57.830,0.314,0.656,0.000,0.000
0.4277778,0.000,57.093,0.310,3.772,0.000,0.000
0.4305556,0.000,56.370,0.306,0.639,0.000,0.000
0.4333333,0.000,55.661,0.302,3.642,0.000,0.000
0.4361111,0.000,54.965,0.298,0.623,0.000,0.000
0.4388889,0.000,54.283,0.295,3.517,0.000,0.000
0.4416667,0.000,53.612,0.291,0.608,0.000,0.000
