LISEM total flow and sed output file for point 7
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.473,0.115,0.000,0.000
0.0027778,15.200,14.893,2.265,1.271,0.000,0.000
0.0055556,15.200,37.998,5.631,3.336,0.347,48.698
0.0083333,11.300,70.538,9.051,3.452,0.000,0.000
0.0111111,11.300,127.229,12.738,12.030,1.354,78.379
0.0138889,11.300,229.580,16.817,10.921,0.000,0.000
0.0166667,10.200,400.530,21.478,32.714,2.691,96.528
0.0194444,10.200,671.845,28.380,34.385,0.000,0.000
0.0222222,0.000,966.902,32.736,68.394,4.590,113.163
0.0250000,0.000,1296.639,38.601,116.398,0.000,0.000
0.0277778,0.000,1614.718,44.926,115.746,6.738,124.830
0.0305556,0.000,1887.691,50.728,247.142,0.000,0.000
0.0333333,0.000,2101.249,55.799,208.815,11.220,169.481
0.0361111,0.000,2252.206,60.484,270.744,0.000,0.000
0.0388889,0.000,2345.141,65.249,334.169,13.691,178.888
0.0416667,0.000,2391.748,70.391,319.373,0.000,0.000
0.0444444,0.000,2405.598,75.924,378.998,16.232,184.507
0.0472222,0.000,2396.131,81.642,335.787,0.000,0.000
0.0500000,0.000,2367.283,87.270,414.809,24.114,240.853
0.0527778,0.000,2320.194,92.583,329.669,0.000,0.000
0.0555556,0.000,2256.331,97.398,384.398,27.032,243.583
0.0583333,0.000,2178.709,101.514,297.170,0.000,0.000
0.0611111,0.000,2091.400,104.699,382.833,32.756,275.635
0.0638889,0.000,1998.536,106.772,139.599,0.000,0.000
0.0666667,0.000,1903.597,107.672,373.225,36.860,301.824
0.0694444,0.000,1809.153,107.482,89.943,0.000,0.000
0.0722222,0.000,1716.904,106.379,445.709,36.861,304.967
0.0750000,0.000,1627.878,104.580,75.433,0.000,0.000
0.0777778,0.000,1542.632,102.287,395.804,35.899,307.878
0.0805556,0.000,1461.430,99.672,64.376,0.000,0.000
0.0833333,0.000,1384.369,96.865,361.203,28.239,254.666
0.0861111,0.000,1311.452,93.958,56.110,0.000,0.000
0.0888889,0.000,1242.630,91.019,324.044,26.793,255.911
0.0916667,0.000,1177.818,88.090,49.047,0.000,0.000
0.0944444,0.000,1116.905,85.203,279.100,25.307,256.894
0.0972222,0.000,1059.752,82.375,43.525,0.000,0.000
0.1000000,0.000,1006.200,79.619,244.698,23.848,257.669
0.1027778,0.000,956.071,76.941,38.822,0.000,0.000
0.1055556,0.000,909.178,74.346,216.144,22.442,258.231
0.1083333,0.000,865.323,71.835,34.339,0.000,0.000
0.1111111,0.000,824.311,69.410,187.345,20.945,256.651
0.1138889,0.000,785.947,67.069,37.786,0.000,0.000
0.1166667,0.000,750.044,64.813,162.025,15.641,204.046
0.1194444,0.000,716.423,62.640,33.767,0.000,0.000
0.1222222,0.000,684.916,60.550,122.650,14.356,199.273
0.1250000,0.000,655.364,58.540,33.418,0.000,0.000
0.1277778,0.000,627.622,56.609,78.976,13.458,198.596
0.1305556,0.000,601.555,54.754,78.906,0.000,0.000
0.1333333,0.000,577.036,52.975,71.917,12.619,197.773
0.1361111,0.000,553.953,51.269,70.127,0.000,0.000
0.1388889,0.000,532.199,49.633,66.305,11.838,196.815
0.1416667,0.000,511.678,48.066,60.802,0.000,0.000
0.1444444,0.000,492.303,46.564,61.684,11.113,195.732
0.1472222,0.000,473.991,45.125,50.845,0.000,0.000
0.1500000,0.000,456.669,43.747,57.432,10.440,194.533
0.1527778,0.000,440.268,42.427,44.526,0.000,0.000
0.1555556,0.000,424.726,41.162,53.808,9.817,193.224
0.1583333,0.000,409.986,39.951,38.978,0.000,0.000
0.1611111,0.000,395.995,38.790,50.528,9.239,191.806
0.1638889,0.000,382.703,37.678,33.025,0.000,0.000
0.1666667,0.000,370.067,36.611,47.462,7.462,163.158
0.1694444,0.000,358.044,35.588,29.491,0.000,0.000
0.1722222,0.000,346.596,34.607,43.687,6.743,155.047
0.1750000,0.000,335.687,33.666,27.290,0.000,0.000
0.1777778,0.000,325.286,32.762,38.230,6.347,153.275
0.1805556,0.000,315.361,31.895,27.862,0.000,0.000
0.1833333,0.000,305.885,31.061,36.224,6.061,153.503
0.1861111,0.000,296.830,30.260,25.389,0.000,0.000
0.1888889,0.000,288.173,29.489,33.994,5.794,153.684
0.1916667,0.000,279.890,28.748,20.798,0.000,0.000
0.1944444,0.000,271.962,28.035,31.926,5.529,153.419
0.1972222,0.000,264.368,27.349,17.748,0.000,0.000
0.2000000,0.000,257.089,26.688,30.060,5.286,153.234
0.2027778,0.000,250.109,26.051,16.046,0.000,0.000
0.2055556,0.000,243.411,25.437,28.393,5.069,153.341
0.2083333,0.000,236.981,24.845,14.451,0.000,0.000
0.2111111,0.000,230.804,24.274,26.966,4.866,153.410
0.2138889,0.000,224.868,23.723,12.386,0.000,0.000
0.2166667,0.000,219.160,23.191,25.774,4.674,153.444
0.2194444,0.000,213.668,22.677,7.160,0.000,0.000
0.2222222,0.000,208.383,22.180,28.585,4.493,153.443
0.2250000,0.000,203.293,21.700,6.837,0.000,0.000
0.2277778,0.000,198.389,21.236,26.904,4.323,153.412
0.2305556,0.000,193.662,20.787,5.845,0.000,0.000
0.2333333,0.000,189.104,20.353,25.365,4.152,152.980
0.2361111,0.000,184.706,19.932,5.562,0.000,0.000
0.2388889,0.000,180.462,19.525,23.936,4.002,152.916
0.2416667,0.000,176.364,19.130,5.285,0.000,0.000
0.2444444,0.000,172.405,18.748,22.604,3.859,152.825
0.2472222,0.000,168.580,18.378,5.023,0.000,0.000
