LISEM total flow and sed output file for point 5
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.104,0.115,0.000,0.000
0.0027778,15.200,14.893,0.447,1.271,0.000,0.000
0.0055556,15.200,37.998,1.176,3.336,0.000,0.000
0.0083333,11.300,70.538,2.250,3.452,0.000,0.000
0.0111111,11.300,127.229,4.152,12.030,0.000,0.000
0.0138889,11.300,229.580,7.328,10.921,0.000,0.000
0.0166667,10.200,400.530,11.859,32.714,0.000,0.000
0.0194444,10.200,671.845,17.842,34.385,0.000,0.000
0.0222222,0.000,966.902,21.403,68.394,2.006,57.923
0.0250000,0.000,1296.639,24.021,116.398,0.000,0.000
0.0277778,0.000,1614.718,25.897,115.746,5.453,124.291
0.0305556,0.000,1887.691,27.511,247.142,0.000,0.000
0.0333333,0.000,2101.249,29.317,208.815,6.017,124.592
0.0361111,0.000,2252.206,31.555,270.744,0.000,0.000
0.0388889,0.000,2345.141,34.220,334.169,6.571,118.819
0.0416667,0.000,2391.748,37.190,319.373,0.000,0.000
0.0444444,0.000,2405.598,40.429,378.998,7.413,116.364
0.0472222,0.000,2396.131,44.053,335.787,0.000,0.000
0.0500000,0.000,2367.283,48.173,414.809,8.469,114.451
0.0527778,0.000,2320.194,52.643,329.669,0.000,0.000
0.0555556,0.000,2256.331,57.009,384.398,9.604,112.896
0.0583333,0.000,2178.709,60.741,297.170,0.000,0.000
0.0611111,0.000,2091.400,63.501,382.833,10.531,114.268
0.0638889,0.000,1998.536,65.220,139.599,0.000,0.000
0.0666667,0.000,1903.597,66.018,373.225,10.974,116.205
0.0694444,0.000,1809.153,66.087,89.943,0.000,0.000
0.0722222,0.000,1716.904,65.615,445.709,10.997,117.544
0.0750000,0.000,1627.878,64.757,75.433,0.000,0.000
0.0777778,0.000,1542.632,63.630,395.804,10.772,118.428
0.0805556,0.000,1461.430,62.319,64.376,0.000,0.000
0.0833333,0.000,1384.369,60.886,361.203,10.424,119.098
0.0861111,0.000,1311.452,59.373,56.110,0.000,0.000
0.0888889,0.000,1242.630,57.811,324.044,10.017,119.665
0.0916667,0.000,1177.818,56.224,49.047,0.000,0.000
0.0944444,0.000,1116.905,54.627,279.100,9.604,120.431
0.0972222,0.000,1059.752,53.032,43.525,0.000,0.000
0.1000000,0.000,1006.200,51.448,244.698,9.238,121.898
0.1027778,0.000,956.071,49.882,38.822,0.000,0.000
0.1055556,0.000,909.178,48.340,216.144,8.869,123.374
0.1083333,0.000,865.323,46.828,34.339,0.000,0.000
0.1111111,0.000,824.311,45.348,187.345,8.504,124.848
0.1138889,0.000,785.947,43.904,37.786,0.000,0.000
0.1166667,0.000,750.044,42.498,162.025,8.145,126.308
0.1194444,0.000,716.423,41.134,33.767,0.000,0.000
0.1222222,0.000,684.916,39.812,122.650,7.798,127.741
0.1250000,0.000,655.364,38.534,33.418,0.000,0.000
0.1277778,0.000,627.622,37.300,78.976,7.464,129.140
0.1305556,0.000,601.555,36.111,78.906,0.000,0.000
0.1333333,0.000,577.036,34.966,71.917,7.146,130.497
0.1361111,0.000,553.953,33.865,70.127,0.000,0.000
0.1388889,0.000,532.199,32.807,66.305,6.843,131.809
0.1416667,0.000,511.678,31.792,60.802,0.000,0.000
0.1444444,0.000,492.303,30.817,61.684,6.558,133.074
0.1472222,0.000,473.991,29.882,50.845,0.000,0.000
0.1500000,0.000,456.669,28.985,57.432,6.289,134.294
0.1527778,0.000,440.268,28.125,44.526,0.000,0.000
0.1555556,0.000,424.726,27.300,53.808,6.036,135.468
0.1583333,0.000,409.986,26.510,38.978,0.000,0.000
0.1611111,0.000,395.995,25.752,50.528,5.798,136.598
0.1638889,0.000,382.703,25.024,33.025,0.000,0.000
0.1666667,0.000,370.067,24.327,47.462,5.575,137.687
0.1694444,0.000,358.044,23.657,29.491,0.000,0.000
0.1722222,0.000,346.596,23.015,43.687,5.366,138.735
0.1750000,0.000,335.687,22.398,27.290,0.000,0.000
0.1777778,0.000,325.286,21.805,38.230,5.169,139.746
0.1805556,0.000,315.361,21.236,27.862,0.000,0.000
0.1833333,0.000,305.885,20.689,36.224,4.983,140.720
0.1861111,0.000,296.830,20.162,25.389,0.000,0.000
0.1888889,0.000,288.173,19.656,33.994,4.809,141.660
0.1916667,0.000,279.890,19.169,20.798,0.000,0.000
0.1944444,0.000,271.962,18.700,31.926,3.243,99.219
0.1972222,0.000,264.368,18.248,17.748,0.000,0.000
0.2000000,0.000,257.089,17.813,30.060,2.019,63.954
0.2027778,0.000,250.109,17.393,16.046,0.000,0.000
0.2055556,0.000,243.411,16.989,28.393,1.950,64.232
0.2083333,0.000,236.981,16.599,14.451,0.000,0.000
0.2111111,0.000,230.804,16.222,26.966,1.885,64.497
0.2138889,0.000,224.868,15.858,12.386,0.000,0.000
0.2166667,0.000,219.160,15.507,25.774,1.823,64.750
0.2194444,0.000,213.668,15.167,7.160,0.000,0.000
0.2222222,0.000,208.383,14.839,28.585,1.765,64.992
0.2250000,0.000,203.293,14.522,6.837,0.000,0.000
0.2277778,0.000,198.389,14.215,26.904,1.709,65.223
0.2305556,0.000,193.662,13.918,5.845,0.000,0.000
0.2333333,0.000,189.104,13.631,25.365,0.000,0.000
0.2361111,0.000,184.706,13.353,5.562,0.000,0.000
0.2388889,0.000,180.462,13.083,23.936,0.000,0.000
0.2416667,0.000,176.364,12.822,5.285,0.000,0.000
0.2444444,0.000,172.405,12.568,22.604,0.000,0.000
0.2472222,0.000,168.580,12.323,5.023,0.000,0.000
0.2500000,0.000,164.882,12.085,20.804,0.000,0.000
0.2527778,0.000,161.306,11.853,4.777,0.000,0.000
0.2555556,0.000,157.846,11.629,19.660,0.000,0.000
0.2583333,0.000,154.497,11.411,4.424,0.000,0.000
0.2611111,0.000,151.255,11.200,18.581,0.000,0.000
0.2638889,0.000,148.115,10.994,4.208,0.000,0.000
0.2666667,0.000,145.073,10.794,17.626,0.000,0.000
0.2694444,0.000,142.125,10.600,4.003,0.000,0.000
0.2722222,0.000,139.267,10.412,16.793,0.000,0.000
0.2750000,0.000,136.495,10.228,3.793,0.000,0.000
0.2777778,0.000,133.806,10.049,16.031,0.000,0.000
0.2805556,0.000,131.196,9.876,3.666,0.000,0.000
0.2833333,0.000,128.663,9.707,15.376,0.000,0.000
0.2861111,0.000,126.203,9.542,3.546,0.000,0.000
0.2888889,0.000,123.814,9.381,14.754,0.000,0.000
0.2916667,0.000,121.493,9.225,3.431,0.000,0.000
0.2944444,0.000,119.237,9.073,14.166,0.000,0.000
0.2972222,0.000,117.045,8.925,3.322,0.000,0.000
0.3000000,0.000,114.912,8.780,13.611,0.000,0.000
0.3027778,0.000,112.838,8.639,3.218,0.000,0.000
0.3055556,0.000,110.820,8.502,13.061,0.000,0.000
0.3083333,0.000,108.857,8.367,3.119,0.000,0.000
0.3111111,0.000,106.946,8.237,12.506,0.000,0.000
0.3138889,0.000,105.085,8.109,3.024,0.000,0.000
0.3166667,0.000,103.273,7.984,11.514,0.000,0.000
0.3194444,0.000,101.507,7.862,2.933,0.000,0.000
0.3222222,0.000,99.787,7.744,11.017,0.000,0.000
0.3250000,0.000,98.111,7.628,2.847,0.000,0.000
0.3277778,0.000,96.477,7.514,10.563,0.000,0.000
0.3305556,0.000,94.884,7.403,2.485,0.000,0.000
0.3333333,0.000,93.331,7.295,9.483,0.000,0.000
0.3361111,0.000,91.815,7.189,2.319,0.000,0.000
0.3388889,0.000,90.337,7.086,8.627,0.000,0.000
0.3416667,0.000,88.894,6.985,2.252,0.000,0.000
0.3444444,0.000,87.486,6.886,8.063,0.000,0.000
0.3472222,0.000,86.111,6.789,2.189,0.000,0.000
