LISEM total flow and sed output file for point 130
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.285,0.115,0.000,0.000
0.0027778,15.200,14.893,1.122,1.271,0.000,0.000
0.0055556,15.200,37.998,2.685,3.336,0.000,0.000
0.0083333,11.300,70.538,4.741,3.452,0.000,0.000
0.0111111,11.300,127.229,8.191,12.030,0.000,0.000
0.0138889,11.300,229.580,13.863,10.921,0.000,0.000
0.0166667,10.200,400.530,22.116,32.714,0.000,0.000
0.0194444,10.200,671.845,33.534,34.385,0.000,0.000
0.0222222,0.000,966.902,42.738,68.394,4.053,60.002
0.0250000,0.000,1296.639,51.514,116.398,0.000,0.000
0.0277778,0.000,1614.718,59.281,115.746,5.405,67.814
0.0305556,0.000,1887.691,65.841,247.142,0.000,0.000
0.0333333,0.000,2101.249,71.203,208.815,11.039,125.794
0.0361111,0.000,2252.206,75.463,270.744,0.000,0.000
0.0388889,0.000,2345.141,78.707,334.169,12.105,127.318
0.0416667,0.000,2391.748,80.964,319.373,0.000,0.000
0.0444444,0.000,2405.598,82.221,378.998,15.353,156.250
0.0472222,0.000,2396.131,82.470,335.787,0.000,0.000
0.0500000,0.000,2367.283,81.752,414.809,15.609,160.234
0.0527778,0.000,2320.194,80.167,329.669,0.000,0.000
0.0555556,0.000,2256.331,77.864,384.398,15.331,164.874
0.0583333,0.000,2178.709,75.013,297.170,0.000,0.000
0.0611111,0.000,2091.400,71.785,382.833,12.122,140.702
0.0638889,0.000,1998.536,68.336,139.599,0.000,0.000
0.0666667,0.000,1903.597,64.798,373.225,11.369,144.889
0.0694444,0.000,1809.153,61.270,89.943,0.000,0.000
0.0722222,0.000,1716.904,57.827,445.709,6.149,87.482
0.0750000,0.000,1627.878,54.519,75.433,0.000,0.000
0.0777778,0.000,1542.632,51.377,395.804,5.663,89.635
0.0805556,0.000,1461.430,48.418,64.376,0.000,0.000
0.0833333,0.000,1384.369,45.646,361.203,5.206,91.622
0.0861111,0.000,1311.452,43.061,56.110,0.000,0.000
0.0888889,0.000,1242.630,40.656,324.044,4.789,93.457
0.0916667,0.000,1177.818,38.422,49.047,0.000,0.000
0.0944444,0.000,1116.905,36.350,279.100,4.414,95.158
0.0972222,0.000,1059.752,34.427,43.525,0.000,0.000
0.1000000,0.000,1006.200,32.643,244.698,4.080,96.741
0.1027778,0.000,956.071,30.987,38.822,0.000,0.000
0.1055556,0.000,909.178,29.449,216.144,3.782,98.221
0.1083333,0.000,865.323,28.018,34.339,0.000,0.000
0.1111111,0.000,824.311,26.687,187.345,3.517,99.609
0.1138889,0.000,785.947,25.446,37.786,0.000,0.000
0.1166667,0.000,750.044,24.288,162.025,3.280,100.917
0.1194444,0.000,716.423,23.206,33.767,0.000,0.000
0.1222222,0.000,684.916,22.195,122.650,0.000,0.000
0.1250000,0.000,655.364,21.248,33.418,0.000,0.000
0.1277778,0.000,627.622,20.360,78.976,0.000,0.000
0.1305556,0.000,601.555,19.526,78.906,0.000,0.000
0.1333333,0.000,577.036,18.743,71.917,0.000,0.000
0.1361111,0.000,553.953,18.006,70.127,0.000,0.000
0.1388889,0.000,532.199,17.312,66.305,0.000,0.000
0.1416667,0.000,511.678,16.658,60.802,0.000,0.000
0.1444444,0.000,492.303,16.040,61.684,0.000,0.000
0.1472222,0.000,473.991,15.457,50.845,0.000,0.000
0.1500000,0.000,456.669,14.905,57.432,0.000,0.000
0.1527778,0.000,440.268,14.382,44.526,0.000,0.000
0.1555556,0.000,424.726,13.887,53.808,0.000,0.000
0.1583333,0.000,409.986,13.417,38.978,0.000,0.000
0.1611111,0.000,395.995,12.970,50.528,0.000,0.000
0.1638889,0.000,382.703,12.546,33.025,0.000,0.000
0.1666667,0.000,370.067,12.143,47.462,0.000,0.000
0.1694444,0.000,358.044,11.759,29.491,0.000,0.000
0.1722222,0.000,346.596,11.394,43.687,0.000,0.000
0.1750000,0.000,335.687,11.045,27.290,0.000,0.000
0.1777778,0.000,325.286,10.712,38.230,0.000,0.000
0.1805556,0.000,315.361,10.395,27.862,0.000,0.000
0.1833333,0.000,305.885,10.091,36.224,0.000,0.000
0.1861111,0.000,296.830,9.801,25.389,0.000,0.000
0.1888889,0.000,288.173,9.523,33.994,0.000,0.000
0.1916667,0.000,279.890,9.258,20.798,0.000,0.000
0.1944444,0.000,271.962,9.003,31.926,0.000,0.000
0.1972222,0.000,264.368,8.759,17.748,0.000,0.000
0.2000000,0.000,257.089,8.524,30.060,0.000,0.000
0.2027778,0.000,250.109,8.300,16.046,0.000,0.000
0.2055556,0.000,243.411,8.084,28.393,0.000,0.000
