LISEM total flow and sed output file for point 65
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.132,0.115,0.000,0.000
0.0027778,15.200,14.893,0.550,1.271,0.000,0.000
0.0055556,15.200,37.998,1.185,3.336,0.000,0.000
0.0083333,11.300,70.538,1.659,3.452,0.078,34.528
0.0111111,11.300,127.229,2.028,12.030,0.000,0.000
0.0138889,11.300,229.580,2.289,10.921,0.090,25.697
0.0166667,10.200,400.530,2.396,32.714,0.000,0.000
0.0194444,10.200,671.845,2.454,34.385,0.000,0.000
0.0222222,0.000,966.902,1.895,68.394,0.000,0.000
0.0250000,0.000,1296.639,1.458,116.398,0.000,0.000
0.0277778,0.000,1614.718,1.139,115.746,0.000,0.000
0.0305556,0.000,1887.691,0.906,247.142,0.000,0.000
0.0333333,0.000,2101.249,0.735,208.815,0.000,0.000
0.0361111,0.000,2252.206,0.607,270.744,0.000,0.000
0.0388889,0.000,2345.141,0.508,334.169,0.000,0.000
0.0416667,0.000,2391.748,0.431,319.373,0.000,0.000
0.0444444,0.000,2405.598,0.369,378.998,0.000,0.000
0.0472222,0.000,2396.131,0.320,335.787,0.000,0.000
0.0500000,0.000,2367.283,0.280,414.809,0.000,0.000
0.0527778,0.000,2320.194,0.246,329.669,0.000,0.000
0.0555556,0.000,2256.331,0.218,384.398,0.000,0.000
0.0583333,0.000,2178.709,0.195,297.170,0.000,0.000
0.0611111,0.000,2091.400,0.175,382.833,0.000,0.000
0.0638889,0.000,1998.536,0.158,139.599,0.000,0.000
0.0666667,0.000,1903.597,0.143,373.225,0.000,0.000
0.0694444,0.000,1809.153,0.130,89.943,0.000,0.000
0.0722222,0.000,1716.904,0.119,445.709,0.000,0.000
0.0750000,0.000,1627.878,0.109,75.433,0.000,0.000
0.0777778,0.000,1542.632,0.100,395.804,0.000,0.000
0.0805556,0.000,1461.430,0.092,64.376,0.000,0.000
0.0833333,0.000,1384.369,0.085,361.203,0.000,0.000
0.0861111,0.000,1311.452,0.079,56.110,0.000,0.000
0.0888889,0.000,1242.630,0.073,324.044,0.000,0.000
0.0916667,0.000,1177.818,0.068,49.047,0.000,0.000
0.0944444,0.000,1116.905,0.064,279.100,0.000,0.000
