LISEM total flow and sed output file for point 22
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.066,0.115,0.000,0.000
0.0027778,15.200,14.893,0.353,1.271,0.000,0.000
0.0055556,15.200,37.998,0.989,3.336,0.000,0.000
0.0083333,11.300,70.538,1.835,3.452,0.000,0.001
0.0111111,11.300,127.229,3.210,12.030,0.050,9.331
0.0138889,11.300,229.580,6.035,10.921,0.002,0.245
0.0166667,10.200,400.530,13.057,32.714,0.112,6.405
0.0194444,10.200,671.845,29.912,34.385,0.784,21.722
0.0222222,0.000,966.902,54.651,68.394,0.519,7.990
0.0250000,0.000,1296.639,83.207,116.398,5.975,60.026
0.0277778,0.000,1614.718,108.391,115.746,1.472,11.306
0.0305556,0.000,1887.691,126.143,247.142,9.410,62.033
0.0333333,0.000,2101.249,135.685,208.815,2.669,16.340
0.0361111,0.000,2252.206,138.198,270.744,7.897,47.341
0.0388889,0.000,2345.141,135.590,334.169,4.190,25.491
0.0416667,0.000,2391.748,129.720,319.373,2.823,17.847
0.0444444,0.000,2405.598,122.058,378.998,3.259,21.740
0.0472222,0.000,2396.131,113.638,335.787,1.708,12.137
0.0500000,0.000,2367.283,105.123,414.809,5.401,41.108
0.0527778,0.000,2320.194,96.904,329.669,0.790,6.462
0.0555556,0.000,2256.331,89.190,384.398,5.019,44.150
0.0583333,0.000,2178.709,82.074,297.170,0.514,4.867
0.0611111,0.000,2091.400,75.579,382.833,5.603,56.972
0.0638889,0.000,1998.536,69.689,139.599,0.431,4.702
0.0666667,0.000,1903.597,64.366,373.225,2.692,31.470
0.0694444,0.000,1809.153,59.563,89.943,0.345,4.314
0.0722222,0.000,1716.904,55.231,445.709,1.932,25.778
0.0750000,0.000,1627.878,51.322,75.433,0.221,3.135
0.0777778,0.000,1542.632,47.789,395.804,1.691,25.553
0.0805556,0.000,1461.430,44.592,64.376,0.146,2.340
0.0833333,0.000,1384.369,41.693,361.203,1.477,25.073
0.0861111,0.000,1311.452,39.059,56.110,0.096,1.728
0.0888889,0.000,1242.630,36.661,324.044,1.302,24.659
0.0916667,0.000,1177.818,34.472,49.047,0.056,1.111
0.0944444,0.000,1116.905,32.471,279.100,1.207,25.327
0.0972222,0.000,1059.752,30.637,43.525,0.038,0.834
0.1000000,0.000,1006.200,28.953,244.698,1.046,24.169
0.1027778,0.000,956.071,27.402,38.822,0.072,1.744
0.1055556,0.000,909.178,25.973,216.144,0.514,13.015
0.1083333,0.000,865.323,24.652,34.339,0.621,16.426
0.1111111,0.000,824.311,23.429,187.345,0.002,0.042
0.1138889,0.000,785.947,22.295,37.786,0.920,26.480
0.1166667,0.000,750.044,21.242,162.025,0.001,0.034
0.1194444,0.000,716.423,20.261,33.767,0.773,24.096
0.1222222,0.000,684.916,19.348,122.650,0.001,0.022
0.1250000,0.000,655.364,18.494,33.418,0.653,21.961
0.1277778,0.000,627.622,17.696,78.976,0.000,0.011
0.1305556,0.000,601.555,16.949,78.906,0.553,20.001
0.1333333,0.000,577.036,16.249,71.917,0.000,0.002
0.1361111,0.000,553.953,15.591,70.127,0.469,18.175
0.1388889,0.000,532.199,14.972,66.305,0.000,0.000
0.1416667,0.000,511.678,14.390,60.802,0.397,16.432
0.1444444,0.000,492.303,13.841,61.684,0.000,0.000
0.1472222,0.000,473.991,13.324,50.845,0.339,14.948
0.1500000,0.000,456.669,12.835,57.432,0.000,0.000
0.1527778,0.000,440.268,12.372,44.526,0.289,13.556
0.1555556,0.000,424.726,11.934,53.808,0.000,0.000
0.1583333,0.000,409.986,11.519,38.978,0.076,3.764
0.1611111,0.000,395.995,11.126,50.528,0.000,0.000
0.1638889,0.000,382.703,10.752,33.025,0.055,2.889
0.1666667,0.000,370.067,10.397,47.462,0.000,0.000
0.1694444,0.000,358.044,10.059,29.491,0.037,2.058
0.1722222,0.000,346.596,9.738,43.687,0.000,0.000
0.1750000,0.000,335.687,9.432,27.290,0.021,1.253
0.1777778,0.000,325.286,9.140,38.230,0.000,0.000
0.1805556,0.000,315.361,8.861,27.862,0.008,0.497
0.1833333,0.000,305.885,8.595,36.224,0.000,0.000
