LISEM total flow and sed output file for point 115
Time,Pavg,Qall,Qrunoff,Qsall,Qsrunoff,Conc
days,mm/h,l/s,l/s,kg/s,kg/s,g/l
0.0000000,15.200,3.411,0.118,0.115,0.000,0.000
0.0027778,15.200,14.893,0.435,1.271,0.000,0.000
0.0055556,15.200,37.998,0.966,3.336,0.132,50.930
0.0083333,11.300,70.538,1.496,3.452,0.000,0.000
0.0111111,11.300,127.229,2.132,12.030,0.184,34.019
0.0138889,11.300,229.580,2.843,10.921,0.000,0.000
0.0166667,10.200,400.530,3.489,32.714,0.925,112.966
0.0194444,10.200,671.845,4.102,34.385,0.343,35.186
0.0222222,0.000,966.902,3.723,68.394,0.157,17.321
0.0250000,0.000,1296.639,3.342,116.398,0.000,0.000
0.0277778,0.000,1614.718,2.982,115.746,0.772,108.276
0.0305556,0.000,1887.691,2.657,247.142,0.000,0.000
0.0333333,0.000,2101.249,2.368,208.815,0.584,100.305
0.0361111,0.000,2252.206,2.115,270.744,0.000,0.000
0.0388889,0.000,2345.141,1.894,334.169,0.499,103.600
0.0416667,0.000,2391.748,1.703,319.373,0.000,0.000
0.0444444,0.000,2405.598,1.537,378.998,0.000,0.000
0.0472222,0.000,2396.131,1.393,335.787,0.000,0.000
0.0500000,0.000,2367.283,1.267,414.809,0.000,0.000
0.0527778,0.000,2320.194,1.157,329.669,0.000,0.000
0.0555556,0.000,2256.331,1.060,384.398,0.000,0.000
0.0583333,0.000,2178.709,0.975,297.170,0.000,0.000
0.0611111,0.000,2091.400,0.900,382.833,0.000,0.000
0.0638889,0.000,1998.536,0.832,139.599,0.000,0.000
0.0666667,0.000,1903.597,0.772,373.225,0.000,0.000
0.0694444,0.000,1809.153,0.719,89.943,0.000,0.000
0.0722222,0.000,1716.904,0.670,445.709,0.000,0.000
0.0750000,0.000,1627.878,0.627,75.433,0.000,0.000
0.0777778,0.000,1542.632,0.588,395.804,0.000,0.000
0.0805556,0.000,1461.430,0.552,64.376,0.000,0.000
0.0833333,0.000,1384.369,0.519,361.203,0.000,0.000
0.0861111,0.000,1311.452,0.489,56.110,0.000,0.000
0.0888889,0.000,1242.630,0.462,324.044,0.000,0.000
0.0916667,0.000,1177.818,0.437,49.047,0.000,0.000
0.0944444,0.000,1116.905,0.414,279.100,0.000,0.000
0.0972222,0.000,1059.752,0.393,43.525,0.000,0.000
0.1000000,0.000,1006.200,0.373,244.698,0.000,0.000
0.1027778,0.000,956.071,0.355,38.822,0.000,0.000
0.1055556,0.000,909.178,0.338,216.144,0.000,0.000
0.1083333,0.000,865.323,0.323,34.339,0.000,0.000
0.1111111,0.000,824.311,0.308,187.345,0.000,0.000
0.1138889,0.000,785.947,0.294,37.786,0.000,0.000
0.1166667,0.000,750.044,0.282,162.025,0.000,0.000
0.1194444,0.000,716.423,0.270,33.767,0.000,0.000
0.1222222,0.000,684.916,0.259,122.650,0.000,0.000
0.1250000,0.000,655.364,0.248,33.418,0.000,0.000
0.1277778,0.000,627.622,0.238,78.976,0.000,0.000
0.1305556,0.000,601.555,0.229,78.906,0.000,0.000
0.1333333,0.000,577.036,0.220,71.917,0.000,0.000
0.1361111,0.000,553.953,0.212,70.127,0.000,0.000
0.1388889,0.000,532.199,0.204,66.305,0.000,0.000
0.1416667,0.000,511.678,0.197,60.802,0.000,0.000
0.1444444,0.000,492.303,0.190,61.684,0.000,0.000
0.1472222,0.000,473.991,0.183,50.845,0.000,0.000
0.1500000,0.000,456.669,0.177,57.432,0.000,0.000
0.1527778,0.000,440.268,0.171,44.526,0.000,0.000
0.1555556,0.000,424.726,0.166,53.808,0.000,0.000
0.1583333,0.000,409.986,0.160,38.978,0.000,0.000
0.1611111,0.000,395.995,0.155,50.528,0.000,0.000
0.1638889,0.000,382.703,0.150,33.025,0.000,0.000
0.1666667,0.000,370.067,0.146,47.462,0.000,0.000
0.1694444,0.000,358.044,0.141,29.491,0.000,0.000
0.1722222,0.000,346.596,0.137,43.687,0.000,0.000
0.1750000,0.000,335.687,0.133,27.290,0.000,0.000
0.1777778,0.000,325.286,0.129,38.230,0.000,0.000
0.1805556,0.000,315.361,0.125,27.862,0.000,0.000
0.1833333,0.000,305.885,0.122,36.224,0.000,0.000
0.1861111,0.000,296.830,0.118,25.389,0.000,0.000
0.1888889,0.000,288.173,0.115,33.994,0.000,0.000
0.1916667,0.000,279.890,0.112,20.798,0.000,0.000
0.1944444,0.000,271.962,0.109,31.926,0.000,0.000
0.1972222,0.000,264.368,0.106,17.748,0.000,0.000
0.2000000,0.000,257.089,0.103,30.060,0.000,0.000
0.2027778,0.000,250.109,0.101,16.046,0.000,0.000
0.2055556,0.000,243.411,0.098,28.393,0.000,0.000
0.2083333,0.000,236.981,0.096,14.451,0.000,0.000
0.2111111,0.000,230.804,0.093,26.966,0.000,0.000
0.2138889,0.000,224.868,0.091,12.386,0.000,0.000
0.2166667,0.000,219.160,0.089,25.774,0.000,0.000
0.2194444,0.000,213.668,0.087,7.160,0.000,0.000
0.2222222,0.000,208.383,0.085,28.585,0.000,0.000
0.2250000,0.000,203.293,0.083,6.837,0.000,0.000
0.2277778,0.000,198.389,0.081,26.904,0.000,0.000
0.2305556,0.000,193.662,0.079,5.845,0.000,0.000
0.2333333,0.000,189.104,0.077,25.365,0.000,0.000
0.2361111,0.000,184.706,0.075,5.562,0.000,0.000
0.2388889,0.000,180.462,0.074,23.936,0.000,0.000
0.2416667,0.000,176.364,0.072,5.285,0.000,0.000
0.2444444,0.000,172.405,0.071,22.604,0.000,0.000
0.2472222,0.000,168.580,0.069,5.023,0.000,0.000
